topic	word	pos	meaning_zh	chunk	chunk_zh	source_url	source_note	usage_note
工作与职业	candidate	n.	被考虑录用或选任的人	shortlist suitable candidates	将合适候选人列入入围名单	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
工作与职业	probation	n.	正式确认任用前的试用；另有缓刑义	be on probation at work	处于工作试用期	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
工作与职业	internship	n.	为获得工作经验而参加的实习	complete a summer internship	完成暑期实习	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
工作与职业	apprentice	n.	通过工作实践学习职业的学徒	employ an apprentice	雇用一名学徒	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
工作与职业	profession	n.	通常需要专门教育或训练的职业	enter the teaching profession	进入教师行业	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
工作与职业	industry	n.	某种产业或行业；另有工业总称义	work in the tourism industry	在旅游行业工作	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
工作与职业	sector	n.	经济或社会活动中的一个部门	employment in the public sector	公共部门就业	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
工作与职业	staff	n.	某机构全体工作人员	train new members of staff	培训新员工	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	指一名员工时可说 a member of staff，不说 a staff。
工作与职业	workforce	n.	一个组织、行业或地区的全体劳动力	a skilled workforce	具备技能的劳动力队伍	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
工作与职业	personnel	n.	机构的人员；也可涉及人事事务	recruit technical personnel	招聘技术人员	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	personnel 表示人员；personal 是个人的，二者不同。
工作与职业	payroll	n.	发薪名册或薪资记录	be on the company payroll	列入公司的发薪名册	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
工作与职业	bonus	n.	固定报酬之外的奖金	receive an annual bonus	获得年度奖金	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
工作与职业	pension	n.	退休后定期领取的养老金	contribute to a pension scheme	向养老金计划缴费	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
工作与职业	leave	n.	获准离开工作的休假时间	take parental leave	休育儿假	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	此义通常不可数；不同于 leave 表示离开的动词义。
工作与职业	redundancy	n.	岗位不再需要导致的裁员；英式用法	receive redundancy pay	领取裁员补偿	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
工作与职业	dismiss	v.	解除某人的工作职务；另有不予考虑义	dismiss an employee	解雇员工	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	dismiss someone from a job；辞职是员工主动 resign。
工作与职业	part-time	adj.	工作或学习时间少于通常全时安排的	a part-time position	兼职或非全职岗位	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
工作与职业	full-time	adj.	按正常全部工作或学习时间安排的	a full-time job	全职工作	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
工作与职业	supervise	v.	负责查看、指导他人的工作	supervise a small team	监督指导一个小团队	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
工作与职业	delegate	v.	将具体任务或权限交给他人	delegate tasks to colleagues	把任务交给同事负责	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
工作与职业	appraisal	n.	对工作表现或价值的正式评估	an annual performance appraisal	年度绩效评估	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
工作与职业	incentive	n.	促使人采取行动的诱因或奖励	an incentive to improve performance	改善表现的激励	https://www.oxfordlearnersdictionaries.com/topic/category/work-and-business	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
